text,label,target_name,input_id
"
 > I'm leaning... SIRACH... is more directly referenced by JAMES
 > than JOB or RUTH is... in any NT verse I've seen.

It would help if you mentioned chapter and verse from SIRACH and
from JAMES.

Job 5:13 (""He taketh the wise in their craftiness"") seems to be
quoted in 1 Corinthians 3:19.

James 5:11 (""You have heard of the patience of Job""), while not a
quote, implies that James and his listeners are familiar with a
story of a man named Job who exhibited exemplary patience. It is
possible that the story they know is not that found in the Hebrew
Bible, but rather another similar and related story. (One has the
same problem with direct quotes.)

Again, Matthew 1:5 (""Boaz begat Obed of Ruth"") tells us that Matthew
knew a story about a woman named Ruth who married a man called Boaz
and  became the ancestor of David. Since Ruth is not mentioned in
the OT outside the Book of Ruth, it seems likely that Matthew was
familiar with the book and respected it, and thought Ruth important
enough to be one of the few women mentioned in the genealogy.

References like this do not prove that the NT writer considered his
OT source inspired or inerrant or canonical. But neither do direct
quotes.",1,soc.religion.christian,doc_01072
"[deleted stuff from Andrew wrt which atheist myth is Bill re: to]

""Counterfeit atheists"". Hmmmm. So, we're just cheap knock-offs of the
True Atheists. 

Religion demonstrates itself to be absurd. Constantly. Personally, if 
someone asks, I'm happy to point out how this is so. 


Man, what *is* your pill wrt atheists? If you're going to make such
contentious statements, back them up! At least, READ NEWS: time-and-time
again, we've hashed out the beliefs various religous doctrines hold. 
Try debating reasonably with someone who makes a statement like, 
""...more accurately oxymoric is the a term like, reasonable atheist.""
Then take a look at the responses we've given Tammy. Seem pretty
""reasonable"", nay, even ""polite"" to me. 

[accusations of myths a-flyin']

I saw your reference to ""According to"" in the original article.
Then you do such an excellent job of spewing dogma that, well, the
implication was pretty clear (if wrong, in this case).

[jeez, a misunderstanding. Let it go.]

[more statements to wrap this thing up]

If you had WRITTEN your post with the same as care as the FAQ has been,
we wouldn't be having this discussion.

[gems about evidence deleted]


Jeez, do I have to point this out to you? This discussion is not all
instances of human reason. Therefore, your implication is false.



How lame can you get. Who said anything about the 'truth' of things?
Read the FAQ very carefully, please. Then report your findings about
where it says the purpose of a.a is to find the 'truth' of things.

And stop impressing your own misguided image of atheists upon us. It's
really pissing me off.",0,alt.atheism,doc_00330
"I'm wondering if anyone knows the answer to a rather trivial question which
I've been thinking about: What was the process used to divide the Bible into
verses. I believe Jerome divided the New Testament, but I've never seen any
discussion of *how* he did this. It seems rather arbitrary, as opposed to, for
example, making each sentence a verse.
",1,soc.religion.christian,doc_01389
"You should wear your nicest boxer shorts and bring plenty of SPF 45+ 
sunscreen.  I'll grab my bathing suit, towerl and some veggie hotdogs and we 
can have bonfire cookout!!
Does that sound good enough to you, Dean?
EVERY a.a poster is invited!!!",0,alt.atheism,doc_00235
"
Good statement! Should we apply empirical measurements to define exact
social morals? Should morals be based on social rules? On ancient
religious doctrines? It seems there will *NEVER* be a common and single
denominator for defining morals, and as such defining absolute
and objective morals is doomed to fail as long as humans have 
this incredible talent of creative thinking.

Cheers,
Kent",0,alt.atheism,doc_00628
"
Yes.


Please describe these ""number of ways"" in detail.  Then explain the any
contradictions that may arise.


Define ""difficult"".


Explain the laws in America stating that you have to drive on the right-
hand side of the road.


So if every member of the species was homosexual, this wouldn't be destructive
to the survival of the species?


The whole ""theory"" needs to be reexamined...",0,alt.atheism,doc_01647
"



It just goes to show that not all evangelical fundamentalists are pharisitical!
I wear a black leather jacket, like classic rock, but no longer have the long
locks I once had.  However,  I too rely upon the Bible as a basis for Christian
ethics.",1,soc.religion.christian,doc_00718
"I wrote in response to dlecoint@garnet.acns.fsu.edu (Darius_Lecointe):


Was Paul a God too? Is an interpretation of the words of Paul of higher
priority than the direct word of Jesus in Matt5:14-19? Paul begins
Romans 14 with ""If someone is weak in the faith ..."" Do you count
yourself as one who is weak in the faith?


Yes, but what does the Bible have to say? What did Jesus say? Paul
closes Romans 14 with, ""On the other hand, the person with doubts about
something who eats it anyway is guilty, because he isn't acting on his
faith, and any failure to act on faith is a sin."" Gaus, ISBN:0-933999-99-2
Have you read the Ten Commandments which are a portion of the Law? Have
you read Jesus' word in Matt5:14-19? Is there any doubt in your mind
about what is right and what is sin (Greek hamartia = missing the mark)?


Whereas, the Ten Commandments and Jesus' words in Matt5:14-19 are fairly
clear, are they not?


Matt5:14-19 doesn't answer your question?


Breaking bread - roughly synonymous with eating.


How do you unite this concept of yours with the Ten Commandments and
Jesus's word in Matt5:14-19?


Or, they assumed that the Ten Commandments and Jesus' word in
Matt5:14-19 actually stood for something? Perhaps they were ""strong in
the faith?""

---------------------------

[No, I don't believe that Paul can overrule God.  However Paul was
writing for a largely Gentile audience.  The Law was regarded by Jews
at the time (and now) as binding on Jews, but not on Gentiles.  There
are rules that were binding on all human beings (the so-called Noachic
laws), but they are quite minimal.  The issue that the Church had to
face after Jesus' death was what to do about Gentiles who wanted to
follow Christ.  The decision not to impose the Law on them didn't say
that the Law was abolished.  It simply acknowledged that fact that it
didn't apply to Gentiles.  Thus there is no contradiction with Mat 5.
As far as I can tell, both Paul and other Jewish Christians did
continue to participate in Jewish worship on the Sabbath.  Thus they
continued to obey the Law.  The issue was (and is) with Gentile
Christians, who are not covered by the Law (or at least not by the
ceremonial aspects of it).

Jesus dealt mostly with Jews.  I think we can reasonably assume that
Mat 5 was directed to a Jewish audience.  He did interact with
Gentiles a few times (e.g. the centurion whose slave was healed and a
couple of others).  The terms used to describe the centurion (see Luke
7) suggest that he was a ""God-fearer"", i.e. a Gentile who followed
God, but had not adopted the whole Jewish Law.  He was commended by
Jewish elders as a worthy person, and Jesus accepted him as such.
This seems to me to indicate that Jesus accepted the prevailing view
that Gentiles need not accept the Law.

However there's more involved if you want to compare Jesus and Paul on
the Law.  In order to get a full picture of the role of the Law, we
have to come to grips with Paul's apparent rejection of the Law, and
how that relates to Jesus' commendation of the Law.  At least as I
read Paul, he says that the Law serves a purpose that has been in a
certain sense superceded.  Again, this issue isn't one of the
abolition of the Law.  In the middle of his discussion, Paul notes
that he might be understood this way, and assures us that that's not
what he intends to say.  Rather, he sees the Law as primarily being
present to convict people of their sinfulness.  But ultimately it's an
impossible standard, and one that has been superceded by Christ.
Paul's comments are not the world's clearest here, and not everyone
agrees with my reading.  But the interesting thing to notice is that
even this radical position does not entail an abolition of the Law.
It still remains as an uncompromising standard, from which not an iota
or dot may be removed.  For its purpose of convicting of sin, it's
important that it not be relaxed.  However for Christians, it's not
the end -- ultimately we live in faith, not Law.

While the theoretical categories they use are rather different, in the
end I think Jesus and Paul come to a rather similar conclusion.  The
quoted passage from Mat 5 should be taken in the context of the rest
of the Sermon on the Mount, where Jesus shows us how he interprets the
Law.  The ""not an iota or dot"" would suggest a rather literal reading,
but in fact that's not Jesus' approach.  Jesus' interpretations
emphasize the intent of the Law, and stay away from the ceremonial
details.  Indeed he is well known for taking a rather free attitude
towards the Sabbath and kosher laws.  Some scholars claim that Mat
5:17-20 needs to be taken in the context of 1st Cent. Jewish
discussions.  Jesus accuses his opponents of caring about giving a
tenth of even the most minor herbs, but neglecting the things that
really matter: justice, mercy and faith, and caring about how cups and
plates are cleaned, but not about the fact that inside the people who
use them are full of extortion and rapacity.  (Mat 23:23-25) This, and
the discussion later in Mat 5, suggest that Jesus has a very specific
view of the Law in mind, and that when he talks about maintaining the
Law in its full strength, he is thinking of these aspects of it.
Paul's conclusion is similar.  While he talks about the Law being
superceded, all of the specific examples he gives involve the
""ceremonial law"", such as circumcision and the Sabbath.  He is quite
concerned about maintaining moral standards.

The net result of this is that when Paul talks about the Law being
superceded, and Jesus talks about the Law being maintained, I believe
they are talking about different aspects of the Law.  Paul is
embroiled in arguments about circumcision.  As is natural in letters
responding to specific situations, he's looking at the aspect of the
Law that is currently causing trouble: the Law as specifically Jewish
ceremonies.  He certainly does not intend to abolish divine standards
of conduct.  On the other hand, when Jesus commends the Law, he seems
to be talking the Law in its broadest implications for morals and
human relationships, and deemphasizing those aspects that were later
to give Paul so much trouble.

It's unfortunate that people use the same terms in different ways, but
we should be familiar with that from current conflicts.  Look at the
way terms like ""family values"" take on special meaning from the
current context.  Imagine some poor historian of the future trying to
figure out why ""family values"" should be used as a code word for
opposition to homosexuality in one specific period in the U.S.  I
think Law had taken on a similar role in the arguments Paul was
involved in.  Paul was clearly not rejecting all of the Jewish values
that go along with the term ""Law"", any more than people who concerned
about the ""family values"" movement are really opposed to family
values.",1,soc.religion.christian,doc_01503
"Hi Xian Netters,  God bless you

CONTENTS
1. intro
2. love your neighbor
3. reaction to posts
   a. purpose
   b. eternal life

I've been reading this news group religiously =) for about a month. 
Sometimes It really gives me what I need, spiritually.  At other times I
get a little IRATE.  

There are all kinds of people in every group and I take offense at
intolerance.  It's awfully hard to tolerate such people. =) ( OOPS! I've
gone over my smiley quota already and it's only the second paragraph =(. 
IMHO they should follow the commandment to love thy neighbor and leave
the judging up to GOD.  

SPECIFICALLY:
one's sexual orientation is part of one's self
love the sinner hate the sin DOES NOT APPLY

Pay attention fundaligionists.  Love your neighbor wether you like it
or not.  I'd be happy to get flamed endlessly and loose scripture
quotation contests galore to defend this point.  I beleive this is
correct. 

BTW Love the sinner hate the sin is a slippery slope, with hatred at the
bottom. 


INCREDIBLY CHOPPED UP POST
I won't even try to tell you where the deletions came out



I find that I am dissatisfied with the little purposes that we can
manufacture for ourselves.  Little in the cosmic sense.  Even the
greatest of the great pharos are long gone, the pyramids historical
oddities being worn down by the wind, eventually to be turned into dust.
Mankind itself will one day perish.  Without some interconnectedness
that transcends the physical, without God, it is all pointless in the
end.  Most people are able to live with that, and for them little
purposes (success, money, power, effecting change, helping others)
suffice.  I suppose they never  think about the cosmic scale, or are at
least able to put it out of their minds.

To me, it is comforting to know that reality is an illusion.  That the
true reality underneath the the physical is spirit.  That this world is
a school of sorts, where we learn and grow, and our souls mature.  That
gives a purpose to my little purposes, and takes some of the pressure
off.  It's not so necessary to make this life a success in human terms
if you're really just here to learn.  It's more important to progress,
grow, persist, to learn to love yourself and others and to express your
love, especially when it's dificult to do so.  Honest effort is rewarded
by God, he knows our limitations.



Interesting theological question.  I have a feeling that most common
perception of eternal life is WAY off base.  If I were to be imprisoned
in the limited ego/mind I am in now I doubt I would choose imortality. 
It would get awfully boring.  

TWO SERIOUS QUESTIONS/INVITATIONS TO DISCUSSION
1. What is the nature of eternal life?
2. How can we as mortals locked into space time conceive of it?",1,soc.religion.christian,doc_00651
"
The Apocryphal books that are in the Septuagint were part of the canon 
used by the Greek-speaking churches from the inception of the church.
They were not added later (or much later).  This is a common misconception.

The preference of the Hebrew canon over the Greek canon is a later
innovation.   The church did not need to be guided to ""add"" the books
since they were part of the faith once received by the apostles and
passed to the Church.

Larry Overacker (llo@shell.com)
-- ",1,soc.religion.christian,doc_00837
" 
]The ""corrupted over and over"" theory is pretty weak.  Comparison of the
]current hebrew text with old versions and translations shows that the text
]has in fact changed very little over a space of some two millennia.  This
]shouldn't be all that suprising; people who believe in a text in this manner
]are likely to makes some pains to make good copies.
 
Tell it to King James, mate.
 
]C. Wingate        + ""The peace of God, it is no peace,
]                  +    but strife closed in the sod.
]mangoe@cs.umd.edu +  Yet, brothers, pray for but one thing:
]tove!mangoe       +    the marv'lous peace of God.""
 ",0,alt.atheism,doc_01541
"
Not true. Only an observer at rest at infinite distance from the black hole
will see the particle take infinite time to reach the horizon. In the
particle's own reference frame, it takes a very finite time to reach the
horizon and the singularity. The math does indeed predict this. Take a look
at Mitchner, Thorne, and Wheeler's _Gravitation_.

Peter Walker",0,alt.atheism,doc_00076
"    |                                                                  
    | > Mary at that time appeared to a girl named Bernadette at       
    | > Lourdes.  She referred to herself as the Immaculate Conception.
    | > Since a nine year old would have no way of knowing about the   
    | > doctrine, the apparition was deemed to be true and it sealed   
    | > the case for the doctrine.                                     
    |Bernadette was 14 years old when she had her visions, in 1858,    
    |four years after the dogma had been officially proclaimed by the  
    |Pope.                                                             
    |                                                                  
    | Yours,                                                           
    | James Kiefer

I forgot exactly what her age was but I remember clearly
that she was born in a family of poverty and she did not
have any education, whatsoever, at the age of the apparitions.
She suffered from asthma at that age and she and her family were
living in an abandoned prison cell of some sort.

She had to ask the 'Lady' several times in her apparitions about 
what her name was since her confessor priest asked her to do so.  
For several instances, the priest did not get an answer since 
Bernadette did not receive any.  One time, after several apparitions
passed, The Lady finally said, ""I am the Immaculate Conception"".
So, Bernadette, was so happy and repeated these words over and
over in her mind so as not to forget it before she told the
priest who was asking.  So, when she told the priest, the
priest was shocked and asked Bernadette, ""Do you know what
you are talking about?"".  Bernadette did not know what exactly
it meant but she was just too happy to have the answer for
the priest.  The priest continued with, ""How did you remember
this if you do not know?"".  Bernadette answered honestly that
she had to repeat it over and over in her mind while on her
way to the priest...

The priest knew about the dogma being four years old then.
But Bernadette did not know and yet she had the answer which
the priest finally observed and took as proof of an authentic
personal revelation of Our Lady to Bernadette.

(Note: This Lady of Lourdes shrine has a spring of water which
our lady requested Bernadette to dig up herself with her
bare hands in front of pilgrims.  At the start little
water flowed but after several years there is more water 
flowing.)",1,soc.religion.christian,doc_00711
"Meta-exegesis: Conviction of Sin,  part II

Let me return to the question, stipulating that Paul meant his use of
_arseonkoitai_ to refer more or less exactly to the Levitical prohibition
of male-male sex.  In order to bring out the problems most clearly, I'll
also stipulate (what I think is far less plausible) that Paul coined the
term for this usage.  The question I want to turn to is what that would
mean for Paul's readers and for later Christians.  This should be shorter
than my last note, as we will see that this question rapidly confronts us
with some of the major divisions within Christ's body, and I am not trying
to open the gates for flames across any of the terrible chasms that
separate any of us from our fellow Christians.  My own biases (loosely
characterizable as ""liberal"") will be evident, but I am not grinding an
axe here, so much as trying to get all parties to see that it may be HARD
to reach ""closure"" when the issues involved strike at the heart of what we
each, in our own different ways, see as crucial to the Gospel of Christ.

So; stipulating Paul's intent, the immediate question is: HOW CAN HIS
READERS UNDERSTAND this intent?  And following on that question, there is
a second one: WHAT IS OUR PROPER ACTION if we *do* manage to understand him?

Since Paul gives not a single clue about his meaning in the text of 1st
Corinthians, there are two ""positive"" answers and one ""negative"" to this
question:

+	a.  Paul (or Apollos, or someone) in the apostolic community has
	    conveyed to the Corinthians the then-traditional Jewish condem-
	    nation of homosexual behavior, and Paul expects them to be
	    sufficiently well-tutored by this tradition that he needs no
	    futher explanation.  [I should note that there is no evidence
	    in the letter, or in 2 Corinthians for such a supposition :-)]

+	b.  The Spirit will teach us what Paul means (or, if not Paul,
	    what God means ""behind"" Paul's inspired word-choice.)

-	c.  We *don't* know, and cannot guess to within any better pre-
	    cision here than, for comparison, in the parallel use by Paul,
	    in the same passage of the word  _pleonektai_ (""those who have
	    more"" -- if you think that _areseonkoitai_ is ""obvious"" from
	    its roots, try cutting your teeth on *this* word!  The NEB
	    translates it as ""grabbers"") or even _methusoi_ (""drunkards""
	    -- at least this has the advantage of being a common insult,
	    so that at least there is *some* hint as to its meaning!)

The three positions more or less -- if I can be allowed some exaggeration
for the sake of argument -- define a classical Catholic attitude towards
tradition, one form of Protestant _sola scriptura_, and a liberal/critical
demand for evidence.  All three positions have strengths and weaknesses.

_ad_ a:	It is unquestionable that the gospel was preached in and by the
	community of Christ's disciples and their successors, and that
	our NT scripture itself emerges from this communal tradition.
	But it's also the case that we know little or nothing about this
	tradition until almost a century after Paul, which is to say that
	we have access to the tradition only after several generations of
	possibly confused transmission.  The scripture is itself our only
	documentation of the tradition in the critical era.

_ad_ b:	If we are NOT born of water and Spirit [to revert to John in an
	attempt to explain Paul :-)], then we have no more hope of under-
	standing the gospel than Nicodemus had; neither the traditions of
	men nor the vain elevation of our own reason can prevent the Spirit
	from blowing where it will -- the Paraclete is a kamikaze.  But
	the downside of Protestant belief in the efficacy of the Spirit
	as our guide in scripture is that the wing of Protestantism that
	takes this most seriously is also the most fragmented over divergent
	understanding supposedly derived from the ""clear"" Word of God.

		[Note: classical Lutheran, Calvinist and Anglican thought
		constrains scripture to be read *within* tradition, even
		while reserving judgment against tradition out of scripture;
		the more bizarre forms of ""I will read Scripture my way""
		are primarily a fringe aspect of ""cultic"" Protestantism.]

	The main problem with this approach is that there is apparently no
	means for ONE person to convey to another what that one may feel
	*is* teaching received from the Spirit; and history shows incredible
	conflict between Christians on this point, each in his own mind
	""convinced"" that he is led by the Spirit.  No one can seriously
	urge point b without SOME sense of its potential for setting Christian
	against Christian.  To what purpose?

_ad_ c:	The critical approach has the distinct advantage that when it can
	reach a conclusion, it can lay out the data in a way which is open
	to all.  The weakness is an obvious corollary: this is not usually
	possible. :-)

	[If I may say a word here, out of my own already acknowledged bias;
	one complaint against critical methodology is that it ""dissolves""
	faith -- but surely a ""faith"" that cannot honestly face the evalu-
	ation of evidence has problems which mere theology is helpless to
	address.]

Anyway, there is a serious and unfortunate possibility of schism between
""liberal"" and ""conservative"" positions, mostly on the basis of extreme
zealots of positions b and c.  A Catholic sense of authority and tradition
tends to constrain arguments of b contra c to secondary position, so that
despite horrendous strains Rome is NOT as likely to find these issues as
ultimately divisive as the Protestant world will.  And Anglicans will (I
predict) muddle through on the _via media_, attempting to give each position
its due, but no more than its due. 

Second question.  Suppose tradition tells us, and lots of ""spiritual""
Christians tell us, and critical thought at least admits as possible,
that Paul is refering to a flat, universal Levitical prohibition against
male-male sex.  What then?  Again, we can abdicate our personal responsi-
bility to tradition, and let it dictate the answer.  But it's precisely
where inherited traditions are NOT questioned that they're most dangerous.

We have EXAMPLES of Christ questioning the Pharisees and THEIR use of
tradition (despite his urging, in Matthew 23:2 that we are to heed them).
We have EXAMPLES of Peter, and more radically still Paul, jettisoning the
traditions that THEY were led by the Spirit to call into question.  Jesus
and Peter and Paul do not so much ""throw out"" tradition as subject it to
radical criticism, on a couple of very basic grounds:

     ""the weightier demands of the law: justice and mercy and good faith""
							(Matthew 23:23)
and  ""On these two commandments [love God & neighbor] hand the whole Law,
      and the Prophets, also.""
							(Matthew 22:40)

If there is a fundamental (because derived from Christ) validity in the
challenge to *some* traditions, a validity that led the first generation
to go so far as to waive application of the Torah to gentile converts
(vastly beyond anything that is directly deducible from Jesus' reported
words and deeds), it signifies to me a certain failure of the imagination
to *postulate* that *only* the traditions that we have specific challenges
against are in fact open to challenge.

All traditions passed *through* men are traditions *of* men.  That God may
lead us even so, that these traditions are a source of our spiritual
instruction I will freely grant.  But tradition is inherently human, and
inherently corruptible (and given the Fall, corrupt).  Nothing in it is
immune to challenge, when the Spirit shows us a failure in justice, mercy
and good faith.  Nothing may ultimately stand unless it DOES follow from
love of God and love of neighbor.

I am perfectly willing to grant that I could be blind to my own sin.  That
the Spirit may have taught another what She refuses to teach me (or I am
too dense to learn).  That tradition *might* have value here.  But what I
*know* of tradition is that on one occasion, some superstitious Christians
appealed to Justinian after an earthquake in Asia Minor, and scapegoated
""sodomites"" as the ""cause"" of the earthquake, so that legislation was
passed making homosexual behavior a capital offense.  If that is in
accord with the gospel of Christ, then I am no Christian.  That is human
tradition at its most hateful and vicious.  And I see nothing all that much
different in all the unbidden eruptions onto USENET of people who are quick
to condemn but slow to understand.  If that is the leading of the Spirit,
then I want no part of it.  But what I have found in obedience to the Lord
is that I am, myself, TOTALLY dependent on the witness of other Christians,
for the truth that lives in the Body of Christ.

And I say to all who doubt that gay Christianity is from God what Gamaliel
said to doubting Pharisees who would have suppressed the earliest Church:

	""be careful how you deal with these people...  If this enterprise,
	this movement of theirs, is of human origin it will break up of
	its own accord; but if it does in fact come from God you will not
	only be unable to destroy them, but you might find yourselves
	fighting against God.""
							[Acts 5:36...39] 

All I ask is that you listen to your traditions, and read your scriptures
with a mind and soul OPEN to the Spirit, and to the past history of our
first Christian witnesses' willingness to challenge tradition and OTHER
readings of scripture -- though read with all the authority of scribes and
rabbis -- and a submission to the declaration that all must depend on the
love of God and neighbor.  Then, study the evidence; learn the history of
Christians oppressing Christians out of their traditions and eagerness to
judge where Jesus and Paul tell us NOT to judge.  And let the witness of
the Spirit in the lives of your fellow Christians -- including those who
are NOT of your preference in theology -- guide you towards God's truth.
-- 
Michael L. Siemon		I say ""You are gods, sons of the
mls@panix.com			Most High, all of you; nevertheless
    - or -			you shall die like men, and fall
mls@ulysses.att..com		like any prince.""   Psalm 82:6-7

[There's a certain ambiguity in your discussion of position (a), as to
whether you're speaking of tradition in Paul's time or ours.  I think
there are two ways to use tradition.  One is to say that when Paul and
his readers share a tradition, it makes sense to interpret his words
in the context of that shared tradition.  That's what makes me think
that these arguments over words turn out to be silly.  We know that
Paul came out of a background that was rather Puritanical on sex.
Everything else he says on sex is consistent with that background.
The tone of his remarks on homosexuality in Rom 1 is consistent with
that background.  Even if the words in the sin lists aren't the most
general terms for homosexual activity (and it seems to me that there's
some evidence that they are not), they are just one more piece of
evidence for something we would probably be willing to believe with no
evidence at all -- that Paul shares the common Jewish rejection of
homosexuality.

But when you identify (a) with the Catholic position, that's rather a
horse of a different color.  The Catholic position involves a
continuing church tradition.  Arguments specific to that tradition
might be (1) we can get guidance on how to interpret Paul's original
meaning from tradition, e.g. the way the Church Fathers interpreted
him, and (2) we gain confidence that his prohibitions still apply in
our time because of the universal judgement of the church between his
time and ours.  I think this is a somewhat different use of tradition.
A radical Protestant might be willing to use known 1st Cent.
tradition to illuminate Paul's original meaning, but not use the
Catholic position to answer the question of what our own attitude to
homosexuality should be.",1,soc.religion.christian,doc_00296
"
+Last night, while watching the 2a.m. rebroadcast of Jerry Springer (a
+talk show) I heard this Jewel of a thought from a 12 year old racist. 
+The focus of this show was on these kids and their hatred for the Jewish
+religion, and why.  

[some stuff deleted]

+Interesting (and scary) no?  They went on to say how the Jews had 
+killed their god, and how in the end of time that all the races would
+go to their homelands (of course, they would remain in America, which
+is New Jeruselem, as it says in Gen 2??? (what another kid said) but
+the rest of the races would go home) and then the great battle or plague
+or whatever Revel. says would happen, and the jews would be killed.
+
+The most interesting thing about this was that my roomate is Catholic, 
+and had the KJV of the Bible on his desk.  He immediatly opened it up
+and began to search for the quoted passages (Gen, Rev, and John) to 
+look for himself, and couldn't find what they said they saw.  I don't
+know

I saw this show a while back, and when I heard these kids
quote the Bible to justify their racist claims, I looked up
that quote about Jesus hating Jews (since Jesus himself was a
Jew, my curiousity had been piqued by such a claim).
The jist of the passage (and I am sorry but I can't recall
which passage it was exactly) was that Jesus was condemning
the Pharisees for being corrupt.
Of course, the Pharisees were Jewish too, but it wasn't Jews
as a whole that Jesus was condemning, just the powers that be.
",0,alt.atheism,doc_01226
